"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-MMU-416482","R-MMU-416482","G alpha (12/13) signalling events","2/362","71/8691",0.028169014084507,0.676289782896273,-0.570952121396854,0.801953620787395,0.999995394288411,0.96529769834624,"236915/12229",2
"R-MMU-1483166","R-MMU-1483166","Synthesis of PA","1/362","38/8691",0.0263157894736842,0.631797034021518,-0.474202098394753,0.802145037380291,0.999995394288411,0.96529769834624,"68262",1
"R-MMU-156590","R-MMU-156590","Glutathione conjugation","1/362","38/8691",0.0263157894736842,0.631797034021518,-0.474202098394753,0.802145037380291,0.999995394288411,0.96529769834624,"100042295",1
"R-MMU-390466","R-MMU-390466","Chaperonin-mediated protein folding","1/362","38/8691",0.0263157894736842,0.631797034021518,-0.474202098394753,0.802145037380291,0.999995394288411,0.96529769834624,"50779",1
"R-MMU-391251","R-MMU-391251","Protein folding","1/362","38/8691",0.0263157894736842,0.631797034021518,-0.474202098394753,0.802145037380291,0.999995394288411,0.96529769834624,"50779",1
"R-MMU-5654741","R-MMU-5654741","Signaling by FGFR3","1/362","38/8691",0.0263157894736842,0.631797034021518,-0.474202098394753,0.802145037380291,0.999995394288411,0.96529769834624,"80857",1
"R-MMU-69481","R-MMU-69481","G2/M Checkpoints","5/362","160/8691",0.03125,0.750258977900553,-0.664687708164018,0.802618976730851,0.999995394288411,0.96529769834624,"320332/100041230/326619/16912/16913",5
"R-MMU-9020702","R-MMU-9020702","Interleukin-1 signaling","3/362","102/8691",0.0294117647058824,0.706126096847579,-0.622382751333009,0.803921409097608,0.999995394288411,0.96529769834624,"434341/16912/16913",3
"R-MMU-2990846","R-MMU-2990846","SUMOylation","5/362","161/8691",0.031055900621118,0.745598984248996,-0.679242741035169,0.806952817951069,0.999995394288411,0.96529769834624,"20684/320332/100041230/326619/22337",5
"R-MMU-5689901","R-MMU-5689901","Metalloprotease DUBs","1/362","39/8691",0.0256410256410256,0.615597110072248,-0.501566399129415,0.810422339641742,0.999995394288411,0.96529769834624,"665433",1
"R-MMU-76002","R-MMU-76002","Platelet activation, signaling and aggregation","8/362","246/8691",0.032520325203252,0.780757310335534,-0.727211252625648,0.810768497523817,0.999995394288411,0.96529769834624,"14067/18761/14061/11657/54368/16797/20701/11551",8
"R-MMU-422475","R-MMU-422475","Axon guidance","8/362","247/8691",0.0323886639676113,0.777596349564945,-0.739237548355759,0.814231004657425,0.999995394288411,0.96529769834624,"18761/12517/13131/665033/14586/19876/22153/14585",8
"R-MMU-174184","R-MMU-174184","Cdc20:Phospho-APC/C mediated degradation of Cyclin A","2/362","73/8691",0.0273972602739726,0.657761295693635,-0.612146048858224,0.814330190833593,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-418346","R-MMU-418346","Platelet homeostasis","2/362","73/8691",0.0273972602739726,0.657761295693635,-0.612146048858224,0.814330190833593,0.999995394288411,0.96529769834624,"18126/23984",2
"R-MMU-69017","R-MMU-69017","CDK-mediated phosphorylation and removal of Cdc6","2/362","73/8691",0.0273972602739726,0.657761295693635,-0.612146048858224,0.814330190833593,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-9675108","R-MMU-9675108","Nervous system development","8/362","248/8691",0.032258064516129,0.774460880413474,-0.751219874118993,0.817645108177474,0.999995394288411,0.96529769834624,"18761/12517/13131/665033/14586/19876/22153/14585",8
"R-MMU-190828","R-MMU-190828","Gap junction trafficking","1/362","40/8691",0.025,0.600207182320442,-0.528323063436152,0.818354275962788,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-418990","R-MMU-418990","Adherens junctions interactions","1/362","40/8691",0.025,0.600207182320442,-0.528323063436152,0.818354275962788,0.999995394288411,0.96529769834624,"12554",1
"R-MMU-5654743","R-MMU-5654743","Signaling by FGFR4","1/362","40/8691",0.025,0.600207182320442,-0.528323063436152,0.818354275962788,0.999995394288411,0.96529769834624,"80857",1
"R-MMU-174178","R-MMU-174178","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","2/362","74/8691",0.027027027027027,0.648872629535613,-0.632368516862903,0.820256124393104,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-179419","R-MMU-179419","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint","2/362","74/8691",0.027027027027027,0.648872629535613,-0.632368516862903,0.820256124393104,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-446193","R-MMU-446193","Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein","2/362","74/8691",0.027027027027027,0.648872629535613,-0.632368516862903,0.820256124393104,0.999995394288411,0.96529769834624,"74091/20443",2
"R-MMU-190236","R-MMU-190236","Signaling by FGFR","2/362","75/8691",0.0266666666666667,0.640220994475138,-0.652351020356969,0.826012270767768,0.999995394288411,0.96529769834624,"80857/14165",2
"R-MMU-1168372","R-MMU-1168372","Downstream signaling events of B Cell Receptor (BCR)","2/362","76/8691",0.0263157894736842,0.631797034021518,-0.672100440813012,0.831602445294092,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-168164","R-MMU-168164","Toll Like Receptor 3 (TLR3) Cascade","2/362","76/8691",0.0263157894736842,0.631797034021518,-0.672100440813012,0.831602445294092,0.999995394288411,0.96529769834624,"54123/434341",2
"R-MMU-176409","R-MMU-176409","APC/C:Cdc20 mediated degradation of mitotic proteins","2/362","76/8691",0.0263157894736842,0.631797034021518,-0.672100440813012,0.831602445294092,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-8878159","R-MMU-8878159","Transcriptional regulation by RUNX3","2/362","76/8691",0.0263157894736842,0.631797034021518,-0.672100440813012,0.831602445294092,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-157858","R-MMU-157858","Gap junction trafficking and regulation","1/362","42/8691",0.0238095238095238,0.57162588792423,-0.580139793910668,0.833238942105789,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-69231","R-MMU-69231","Cyclin D associated events in G1","1/362","42/8691",0.0238095238095238,0.57162588792423,-0.580139793910668,0.833238942105789,0.999995394288411,0.96529769834624,"20459",1
"R-MMU-69236","R-MMU-69236","G1 Phase","1/362","42/8691",0.0238095238095238,0.57162588792423,-0.580139793910668,0.833238942105789,0.999995394288411,0.96529769834624,"20459",1
"R-MMU-5621481","R-MMU-5621481","C-type lectin receptors (CLRs)","3/362","108/8691",0.0277777777777778,0.666896869244936,-0.726170794854858,0.8339168110575,0.999995394288411,0.96529769834624,"170786/16912/16913",3
"R-MMU-1266738","R-MMU-1266738","Developmental Biology","17/362","497/8691",0.03420523138833,0.821209022088331,-0.855743397074612,0.834191060501408,0.999995394288411,0.96529769834624,"23797/18761/12517/13131/21386/665033/16672/16663/16664/16666/14586/16682/268885/20862/19876/22153/14585",17
"R-MMU-176814","R-MMU-176814","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins","2/362","77/8691",0.025974025974026,0.623591877735524,-0.691623366567596,0.837030440951783,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-195253","R-MMU-195253","Degradation of beta-catenin by the destruction complex","2/362","77/8691",0.025974025974026,0.623591877735524,-0.691623366567596,0.837030440951783,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-8978868","R-MMU-8978868","Fatty acid metabolism","5/362","170/8691",0.0294117647058824,0.706126096847579,-0.806692355936963,0.842636770412506,0.999995394288411,0.96529769834624,"19215/64292/66775/631304/13078",5
"R-MMU-983168","R-MMU-983168","Antigen processing: Ubiquitination & Proteasome degradation","9/362","284/8691",0.0316901408450704,0.760826005758307,-0.854319550769013,0.843428298917501,0.999995394288411,0.96529769834624,"269529/67138/74153/268291/218215/213311/16912/16913/68854",9
"R-MMU-168643","R-MMU-168643","Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","1/362","44/8691",0.0227272727272727,0.545642893018584,-0.629881244395857,0.846907000796365,0.999995394288411,0.96529769834624,"54483",1
"R-MMU-72165","R-MMU-72165","mRNA Splicing - Minor Pathway","1/362","44/8691",0.0227272727272727,0.545642893018584,-0.629881244395857,0.846907000796365,0.999995394288411,0.96529769834624,"69878",1
"R-MMU-196849","R-MMU-196849","Metabolism of water-soluble vitamins and cofactors","3/362","111/8691",0.027027027027027,0.648872629535613,-0.776158239244524,0.847380226456062,0.999995394288411,0.96529769834624,"80721/216225/547253",3
"R-MMU-3247509","R-MMU-3247509","Chromatin modifying enzymes","6/362","201/8691",0.0298507462686567,0.716665292322916,-0.847250246036442,0.849251330143464,0.999995394288411,0.96529769834624,"320332/319152/319153/665433/100041230/326619",6
"R-MMU-4839726","R-MMU-4839726","Chromatin organization","6/362","201/8691",0.0298507462686567,0.716665292322916,-0.847250246036442,0.849251330143464,0.999995394288411,0.96529769834624,"320332/319152/319153/665433/100041230/326619",6
"R-MMU-195721","R-MMU-195721","Signaling by WNT","7/362","231/8691",0.0303030303030303,0.727523857358112,-0.875018093446375,0.853239146675554,0.999995394288411,0.96529769834624,"20671/22420/22417/20679/407821/16912/16913",7
"R-MMU-5357905","R-MMU-5357905","Regulation of TNFR1 signaling","1/362","45/8691",0.0222222222222222,0.533517495395949,-0.654036135770266,0.853316121382894,0.999995394288411,0.96529769834624,"22029",1
"R-MMU-69242","R-MMU-69242","S Phase","4/362","144/8691",0.0277777777777778,0.666896869244936,-0.840273855602936,0.856458276340513,0.999995394288411,0.96529769834624,"23797/20459/16912/16913",4
"R-MMU-193704","R-MMU-193704","p75 NTR receptor-mediated signalling","2/362","81/8691",0.0246913580246914,0.592797217106609,-0.767572511966472,0.85719545791962,0.999995394288411,0.96529769834624,"18053/236915",2
"R-MMU-68867","R-MMU-68867","Assembly of the pre-replicative complex","2/362","82/8691",0.024390243902439,0.585567982751651,-0.786052610791582,0.861868362428685,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-1483206","R-MMU-1483206","Glycerophospholipid biosynthesis","3/362","115/8691",0.0260869565217391,0.626303146769157,-0.840995587712271,0.863852870654728,0.999995394288411,0.96529769834624,"271844/242259/68262",3
"R-MMU-191859","R-MMU-191859","snRNP Assembly","1/362","47/8691",0.0212765957446809,0.51081462325144,-0.70102379323713,0.865342698260703,0.999995394288411,0.96529769834624,"69878",1
"R-MMU-194441","R-MMU-194441","Metabolism of non-coding RNA","1/362","47/8691",0.0212765957446809,0.51081462325144,-0.70102379323713,0.865342698260703,0.999995394288411,0.96529769834624,"69878",1
"R-MMU-373755","R-MMU-373755","Semaphorin interactions","1/362","47/8691",0.0212765957446809,0.51081462325144,-0.70102379323713,0.865342698260703,0.999995394288411,0.96529769834624,"12517",1
"R-MMU-8848021","R-MMU-8848021","Signaling by PTK6","1/362","47/8691",0.0212765957446809,0.51081462325144,-0.70102379323713,0.865342698260703,0.999995394288411,0.96529769834624,"20459",1
"R-MMU-9006927","R-MMU-9006927","Signaling by Non-Receptor Tyrosine Kinases","1/362","47/8691",0.0212765957446809,0.51081462325144,-0.70102379323713,0.865342698260703,0.999995394288411,0.96529769834624,"20459",1
"R-MMU-9707564","R-MMU-9707564","Cytoprotection by HMOX1","1/362","47/8691",0.0212765957446809,0.51081462325144,-0.70102379323713,0.865342698260703,0.999995394288411,0.96529769834624,"11657",1
"R-MMU-975138","R-MMU-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","2/362","83/8691",0.0240963855421687,0.578512946814884,-0.80434042898107,0.866401139241658,0.999995394288411,0.96529769834624,"434341/12475",2
"R-MMU-196854","R-MMU-196854","Metabolism of vitamins and cofactors","5/362","177/8691",0.0282485875706215,0.678200206011799,-0.901723347149481,0.866491388153822,0.999995394288411,0.96529769834624,"80721/79235/11808/216225/547253",5
"R-MMU-2559583","R-MMU-2559583","Cellular Senescence","4/362","147/8691",0.0272108843537415,0.653286729056263,-0.883824945619397,0.86713987628477,0.999995394288411,0.96529769834624,"320332/665433/100041230/326619",4
"R-MMU-9013148","R-MMU-9013148","CDC42 GTPase cycle","2/362","84/8691",0.0238095238095238,0.57162588792423,-0.82244090299097,0.870797314214643,0.999995394288411,0.96529769834624,"109294/236915",2
"R-MMU-193648","R-MMU-193648","NRAGE signals death through JNK","1/362","48/8691",0.0208333333333333,0.500172651933702,-0.723895904386011,0.870981979060058,0.999995394288411,0.96529769834624,"236915",1
"R-MMU-75153","R-MMU-75153","Apoptotic execution phase","1/362","48/8691",0.0208333333333333,0.500172651933702,-0.723895904386011,0.870981979060058,0.999995394288411,0.96529769834624,"18761",1
"R-MMU-114608","R-MMU-114608","Platelet degranulation","3/362","117/8691",0.0256410256410256,0.615597110072248,-0.87268111481551,0.871489209948601,0.999995394288411,0.96529769834624,"14067/11657/20701",3
"R-MMU-177929","R-MMU-177929","Signaling by EGFR","1/362","49/8691",0.0204081632653061,0.489965046792197,-0.746377589991897,0.876385718916619,0.999995394288411,0.96529769834624,"71920",1
"R-MMU-9013423","R-MMU-9013423","RAC3 GTPase cycle","2/362","86/8691",0.0232558139534884,0.558332262623667,-0.858098627095475,0.879193711623494,0.999995394288411,0.96529769834624,"76117/195727",2
"R-MMU-174143","R-MMU-174143","APC/C-mediated degradation of cell cycle proteins","2/362","87/8691",0.0229885057471264,0.551914650409602,-0.875664840850452,0.883200729629889,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-453276","R-MMU-453276","Regulation of mitotic cell cycle","2/362","87/8691",0.0229885057471264,0.551914650409602,-0.875664840850452,0.883200729629889,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-983231","R-MMU-983231","Factors involved in megakaryocyte development and platelet production","3/362","121/8691",0.0247933884297521,0.595246792383909,-0.934674331010581,0.885636301477553,0.999995394288411,0.96529769834624,"319152/319153/22153",3
"R-MMU-1660662","R-MMU-1660662","Glycosphingolipid metabolism","1/362","51/8691",0.0196078431372549,0.470750731231719,-0.790234936254804,0.886525415892245,0.999995394288411,0.96529769834624,"244757",1
"R-MMU-76005","R-MMU-76005","Response to elevated platelet cytosolic Ca2+","3/362","122/8691",0.0245901639344262,0.590367720315189,-0.949897530885618,0.888949283438515,0.999995394288411,0.96529769834624,"14067/11657/20701",3
"R-MMU-432722","R-MMU-432722","Golgi Associated Vesicle Biogenesis","1/362","52/8691",0.0192307692307692,0.461697832554186,-0.811640679432276,0.891279790828241,0.999995394288411,0.96529769834624,"21987",1
"R-MMU-983189","R-MMU-983189","Kinesins","1/362","52/8691",0.0192307692307692,0.461697832554186,-0.811640679432276,0.891279790828241,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-9711123","R-MMU-9711123","Cellular response to chemical stress","4/362","155/8691",0.0258064516129032,0.619568704330779,-0.996282781797263,0.892349596145188,0.999995394288411,0.96529769834624,"23797/11657/16912/16913",4
"R-MMU-428157","R-MMU-428157","Sphingolipid metabolism","2/362","90/8691",0.0222222222222222,0.533517495395949,-0.927363254416027,0.894496682706383,0.999995394288411,0.96529769834624,"26357/244757",2
"R-MMU-5607764","R-MMU-5607764","CLEC7A (Dectin-1) signaling","2/362","90/8691",0.0222222222222222,0.533517495395949,-0.927363254416027,0.894496682706383,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-3858494","R-MMU-3858494","Beta-catenin independent WNT signaling","3/362","124/8691",0.0241935483870968,0.580845660310105,-0.980027288293403,0.895319347455195,0.999995394288411,0.96529769834624,"22417/16912/16913",3
"R-MMU-5693567","R-MMU-5693567","HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)","3/362","124/8691",0.0241935483870968,0.580845660310105,-0.980027288293403,0.895319347455195,0.999995394288411,0.96529769834624,"320332/100041230/326619",3
"R-MMU-9013406","R-MMU-9013406","RHOQ GTPase cycle","1/362","53/8691",0.0188679245283019,0.452986552694673,-0.83271632749842,0.895835493539224,0.999995394288411,0.96529769834624,"236915",1
"R-MMU-8951664","R-MMU-8951664","Neddylation","6/362","218/8691",0.0275229357798165,0.660778549343606,-1.05745207342161,0.897078670176039,0.999995394288411,0.96529769834624,"269529/213311/16912/16913/24108/68854",6
"R-MMU-69052","R-MMU-69052","Switching of origins to a post-replicative state","2/362","91/8691",0.021978021978022,0.527654665776213,-0.944275763260805,0.898030974880033,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-75893","R-MMU-75893","TNF signaling","1/362","54/8691",0.0185185185185185,0.444597912829957,-0.853474736181908,0.900200803951217,0.999995394288411,0.96529769834624,"22029",1
"R-MMU-5693538","R-MMU-5693538","Homology Directed Repair","3/362","127/8691",0.0236220472440945,0.567124896680733,-1.02445734805822,0.9042612170686,0.999995394288411,0.96529769834624,"320332/100041230/326619",3
"R-MMU-163841","R-MMU-163841","Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation","1/362","55/8691",0.0181818181818182,0.436514314414867,-0.873928008689687,0.904383657832155,0.999995394288411,0.96529769834624,"14061",1
"R-MMU-15869","R-MMU-15869","Metabolism of nucleotides","2/362","94/8691",0.0212765957446809,0.51081462325144,-0.994103658391176,0.907983969968892,0.999995394288411,0.96529769834624,"22271/67464",2
"R-MMU-373080","R-MMU-373080","Class B/2 (Secretin family receptors)","1/362","56/8691",0.0178571428571429,0.428719415943173,-0.894087553335235,0.908391661058737,0.999995394288411,0.96529769834624,"14526",1
"R-MMU-5620924","R-MMU-5620924","Intraflagellar transport","1/362","57/8691",0.0175438596491228,0.421198022681012,-0.913964135773772,0.912232103293449,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-9013149","R-MMU-9013149","RAC1 GTPase cycle","4/362","163/8691",0.0245398773006135,0.589160424363624,-1.10385040358402,0.913276310969682,0.999995394288411,0.96529769834624,"109294/76117/76884/195727",4
"R-MMU-69002","R-MMU-69002","DNA Replication Pre-Initiation","2/362","98/8691",0.0204081632653061,0.489965046792197,-1.05854253588344,0.919847294857421,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-73887","R-MMU-73887","Death Receptor Signaling","3/362","133/8691",0.0225563909774436,0.541540314875587,-1.11073018323853,0.920106871378642,0.999995394288411,0.96529769834624,"22029/18053/236915",3
"R-MMU-8856828","R-MMU-8856828","Clathrin-mediated endocytosis","3/362","133/8691",0.0225563909774436,0.541540314875587,-1.11073018323853,0.920106871378642,0.999995394288411,0.96529769834624,"71920/12502/12500",3
"R-MMU-112316","R-MMU-112316","Neuronal System","9/362","319/8691",0.0282131661442006,0.677349798229966,-1.22399717421131,0.921091314543455,0.999995394288411,0.96529769834624,"242607/14397/14400/243499/14412/20928/432530/14680/236915",9
"R-MMU-109581","R-MMU-109581","Apoptosis","2/362","101/8691",0.0198019801980198,0.475411629560746,-1.10547902274116,0.927785732901742,0.999995394288411,0.96529769834624,"18761/12475",2
"R-MMU-373760","R-MMU-373760","L1CAM interactions","1/362","63/8691",0.0158730158730159,0.38108392528282,-1.027814431863,0.932127546859202,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-73856","R-MMU-73856","RNA Polymerase II Transcription Termination","1/362","63/8691",0.0158730158730159,0.38108392528282,-1.027814431863,0.932127546859202,0.999995394288411,0.96529769834624,"69878",1
"R-MMU-948021","R-MMU-948021","Transport to the Golgi and subsequent modification","4/362","173/8691",0.023121387283237,0.555104908504455,-1.23219542044668,0.934303487536663,0.999995394288411,0.96529769834624,"14067/20443/20701/22153",4
"R-MMU-2995410","R-MMU-2995410","Nuclear Envelope (NE) Reassembly","1/362","64/8691",0.015625,0.375129488950276,-1.04596670482522,0.934975232074428,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-380259","R-MMU-380259","Loss of Nlp from mitotic centrosomes","1/362","65/8691",0.0153846153846154,0.369358266043349,-1.06390390150229,0.937703754850487,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-380284","R-MMU-380284","Loss of proteins required for interphase microtubule organization from the centrosome","1/362","65/8691",0.0153846153846154,0.369358266043349,-1.06390390150229,0.937703754850487,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-6794362","R-MMU-6794362","Protein-protein interactions at synapses","1/362","65/8691",0.0153846153846154,0.369358266043349,-1.06390390150229,0.937703754850487,0.999995394288411,0.96529769834624,"243499",1
"R-MMU-9033241","R-MMU-9033241","Peroxisomal protein import","1/362","65/8691",0.0153846153846154,0.369358266043349,-1.06390390150229,0.937703754850487,0.999995394288411,0.96529769834624,"18126",1
"R-MMU-199977","R-MMU-199977","ER to Golgi Anterograde Transport","3/362","145/8691",0.0206896551724138,0.496723185368642,-1.27402286605308,0.944846346772539,0.999995394288411,0.96529769834624,"14067/20701/22153",3
"R-MMU-199992","R-MMU-199992","trans-Golgi Network Vesicle Budding","1/362","68/8691",0.0147058823529412,0.353063048423789,-1.11649032370179,0.945223053742658,0.999995394288411,0.96529769834624,"21987",1
"R-MMU-5628897","R-MMU-5628897","TP53 Regulates Metabolic Genes","1/362","68/8691",0.0147058823529412,0.353063048423789,-1.11649032370179,0.945223053742658,0.999995394288411,0.96529769834624,"23797",1
"R-MMU-8854518","R-MMU-8854518","AURKA Activation by TPX2","1/362","68/8691",0.0147058823529412,0.353063048423789,-1.11649032370179,0.945223053742658,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-159236","R-MMU-159236","Transport of Mature mRNA derived from an Intron-Containing Transcript","1/362","69/8691",0.0144927536231884,0.347946192649532,-1.13363100038932,0.947522630983195,0.999995394288411,0.96529769834624,"170722",1
"R-MMU-3108214","R-MMU-3108214","SUMOylation of DNA damage response and repair proteins","1/362","72/8691",0.0138888888888889,0.333448434622468,-1.18396619651239,0.953859582930967,0.999995394288411,0.96529769834624,"20684",1
"R-MMU-9663891","R-MMU-9663891","Selective autophagy","1/362","73/8691",0.0136986301369863,0.328880647846818,-1.20039917917963,0.955797491154542,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-69239","R-MMU-69239","Synthesis of DNA","2/362","117/8691",0.0170940170940171,0.410398073381499,-1.33852913206639,0.959008356334808,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-380270","R-MMU-380270","Recruitment of mitotic centrosome proteins and complexes","1/362","75/8691",0.0133333333333333,0.320110497237569,-1.23277513152839,0.959433167495775,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-380287","R-MMU-380287","Centrosome maturation","1/362","75/8691",0.0133333333333333,0.320110497237569,-1.23277513152839,0.959433167495775,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-5693532","R-MMU-5693532","DNA Double-Strand Break Repair","3/362","156/8691",0.0192307692307692,0.461697832554186,-1.41434189937444,0.961090164192944,0.999995394288411,0.96529769834624,"320332/100041230/326619",3
"R-MMU-168142","R-MMU-168142","Toll Like Receptor 10 (TLR10) Cascade","1/362","78/8691",0.0128205128205128,0.307798555036124,-1.28017788859073,0.964335118254376,0.999995394288411,0.96529769834624,"434341",1
"R-MMU-168176","R-MMU-168176","Toll Like Receptor 5 (TLR5) Cascade","1/362","78/8691",0.0128205128205128,0.307798555036124,-1.28017788859073,0.964335118254376,0.999995394288411,0.96529769834624,"434341",1
"R-MMU-72202","R-MMU-72202","Transport of Mature Transcript to Cytoplasm","1/362","78/8691",0.0128205128205128,0.307798555036124,-1.28017788859073,0.964335118254376,0.999995394288411,0.96529769834624,"170722",1
"R-MMU-975871","R-MMU-975871","MyD88 cascade initiated on plasma membrane","1/362","78/8691",0.0128205128205128,0.307798555036124,-1.28017788859073,0.964335118254376,0.999995394288411,0.96529769834624,"434341",1
"R-MMU-446203","R-MMU-446203","Asparagine N-linked glycosylation","6/362","261/8691",0.0229885057471264,0.551914650409602,-1.53226878185465,0.964439457505147,0.999995394288411,0.96529769834624,"74091/14067/20443/14422/20701/22153",6
"R-MMU-166058","R-MMU-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","1/362","79/8691",0.0126582278481013,0.30390237079516,-1.29568500336324,0.965834095055945,0.999995394288411,0.96529769834624,"434341",1
"R-MMU-168179","R-MMU-168179","Toll Like Receptor TLR1:TLR2 Cascade","1/362","79/8691",0.0126582278481013,0.30390237079516,-1.29568500336324,0.965834095055945,0.999995394288411,0.96529769834624,"434341",1
"R-MMU-168188","R-MMU-168188","Toll Like Receptor TLR6:TLR2 Cascade","1/362","79/8691",0.0126582278481013,0.30390237079516,-1.29568500336324,0.965834095055945,0.999995394288411,0.96529769834624,"434341",1
"R-MMU-181438","R-MMU-181438","Toll Like Receptor 2 (TLR2) Cascade","1/362","79/8691",0.0126582278481013,0.30390237079516,-1.29568500336324,0.965834095055945,0.999995394288411,0.96529769834624,"434341",1
"R-MMU-69306","R-MMU-69306","DNA Replication","2/362","124/8691",0.0161290322580645,0.387230440206737,-1.43272020153061,0.968153976145766,0.999995394288411,0.96529769834624,"16912/16913",2
"R-MMU-8856688","R-MMU-8856688","Golgi-to-ER retrograde transport","2/362","124/8691",0.0161290322580645,0.387230440206737,-1.43272020153061,0.968153976145766,0.999995394288411,0.96529769834624,"270192/22153",2
"R-MMU-2565942","R-MMU-2565942","Regulation of PLK1 Activity at G2/M Transition","1/362","81/8691",0.0123456790123457,0.296398608553305,-1.32628044341543,0.968646172110909,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-9013404","R-MMU-9013404","RAC2 GTPase cycle","1/362","81/8691",0.0123456790123457,0.296398608553305,-1.32628044341543,0.968646172110909,0.999995394288411,0.96529769834624,"195727",1
"R-MMU-380320","R-MMU-380320","Recruitment of NuMA to mitotic centrosomes","1/362","86/8691",0.0116279069767442,0.279166131311833,-1.40047936659269,0.974707257177572,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-5357801","R-MMU-5357801","Programmed Cell Death","2/362","133/8691",0.0150375939849624,0.361026876583725,-1.54806792720292,0.977065244724031,0.999995394288411,0.96529769834624,"18761/12475",2
"R-MMU-69275","R-MMU-69275","G2/M Transition","3/362","174/8691",0.0172413793103448,0.413935987807201,-1.62796137613258,0.978375816564082,0.999995394288411,0.96529769834624,"16912/16913/22153",3
"R-MMU-6807878","R-MMU-6807878","COPI-mediated anterograde transport","1/362","91/8691",0.010989010989011,0.263827332888106,-1.47169868475821,0.979599261844943,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-6811434","R-MMU-6811434","COPI-dependent Golgi-to-ER retrograde traffic","1/362","91/8691",0.010989010989011,0.263827332888106,-1.47169868475821,0.979599261844943,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-453274","R-MMU-453274","Mitotic G2-G2/M phases","3/362","176/8691",0.0170454545454545,0.409232169763938,-1.65062564535724,0.979765443920029,0.999995394288411,0.96529769834624,"16912/16913/22153",3
"R-MMU-5620912","R-MMU-5620912","Anchoring of the basal body to the plasma membrane","1/362","92/8691",0.0108695652173913,0.260959644487149,-1.48561349389165,0.98045799059054,0.999995394288411,0.96529769834624,"22153",1
"R-MMU-6811442","R-MMU-6811442","Intra-Golgi and retrograde Golgi-to-ER traffic","3/362","179/8691",0.0167597765363128,0.402373530047224,-1.68425666789917,0.981691621301602,0.999995394288411,0.96529769834624,"270192/73296/22153",3
"R-MMU-2467813","R-MMU-2467813","Separation of Sister Chromatids","3/362","182/8691",0.0164835164835165,0.39574099933216,-1.717462656232,0.983442256109821,0.999995394288411,0.96529769834624,"16912/16913/22153",3
"R-MMU-5689880","R-MMU-5689880","Ub-specific processing proteases","3/362","182/8691",0.0164835164835165,0.39574099933216,-1.717462656232,0.983442256109821,0.999995394288411,0.96529769834624,"665433/16912/16913",3
"R-MMU-1296071","R-MMU-1296071","Potassium Channels","1/362","97/8691",0.0103092783505155,0.247508116420801,-1.55366633274975,0.984240131143147,0.999995394288411,0.96529769834624,"20928",1
